genre_ids,id,title,original_language,popularity,release_date,vote_average,vote_count,release_year,decade,genre
80,1542643,Second Sister,ko,11.9101,2025-12-17,5.333,3,2025.0,2020,Crime
18,661539,A Complete Unknown,en,11.9046,2024-12-25,7.065,1494,2024.0,2020,Drama
10402,661539,A Complete Unknown,en,11.9046,2024-12-25,7.065,1494,2024.0,2020,Music
27,948,Halloween,en,11.9013,1978-10-24,7.561,6253,1978.0,1970,Horror
53,948,Halloween,en,11.9013,1978-10-24,7.561,6253,1978.0,1970,Thriller
18,292047,Tokyo Noir,ja,11.8826,2004-09-24,9.0,3,2004.0,2000,Drama
16,527774,Raya and the Last Dragon,en,11.8819,2021-03-03,7.798,7355,2021.0,2020,Animation
28,527774,Raya and the Last Dragon,en,11.8819,2021-03-03,7.798,7355,2021.0,2020,Action
12,527774,Raya and the Last Dragon,en,11.8819,2021-03-03,7.798,7355,2021.0,2020,Adventure
14,527774,Raya and the Last Dragon,en,11.8819,2021-03-03,7.798,7355,2021.0,2020,Fantasy
10751,527774,Raya and the Last Dragon,en,11.8819,2021-03-03,7.798,7355,2021.0,2020,Family
28,393,Kill Bill: Vol. 2,en,11.8775,2004-04-16,7.877,15232,2004.0,2000,Action
80,393,Kill Bill: Vol. 2,en,11.8775,2004-04-16,7.877,15232,2004.0,2000,Crime
53,393,Kill Bill: Vol. 2,en,11.8775,2004-04-16,7.877,15232,2004.0,2000,Thriller
28,861,Total Recall,en,11.8684,1990-06-01,7.324,6559,1990.0,1990,Action
12,861,Total Recall,en,11.8684,1990-06-01,7.324,6559,1990.0,1990,Adventure
878,861,Total Recall,en,11.8684,1990-06-01,7.324,6559,1990.0,1990,Science Fiction
27,310131,The Witch,en,11.8643,2016-02-19,7.0,7753,2016.0,2010,Horror
35,81774,Exploits of a Young Don Juan,fr,11.8615,1986-11-04,6.117,325,1986.0,1980,Comedy
18,81774,Exploits of a Young Don Juan,fr,11.8615,1986-11-04,6.117,325,1986.0,1980,Drama
35,318846,The Big Short,en,11.8591,2015-12-11,7.368,9938,2015.0,2010,Comedy
18,318846,The Big Short,en,11.8591,2015-12-11,7.368,9938,2015.0,2010,Drama
12,87,Indiana Jones and the Temple of Doom,en,11.8156,1984-05-23,7.311,10220,1984.0,1980,Adventure
28,87,Indiana Jones and the Temple of Doom,en,11.8156,1984-05-23,7.311,10220,1984.0,1980,Action
80,187,Sin City,en,11.8148,2005-04-01,7.465,8939,2005.0,2000,Crime
53,187,Sin City,en,11.8148,2005-04-01,7.465,8939,2005.0,2000,Thriller
28,1119878,Ice Road: Vengeance,en,11.8096,2025-06-27,6.2,648,2025.0,2020,Action
53,1119878,Ice Road: Vengeance,en,11.8096,2025-06-27,6.2,648,2025.0,2020,Thriller
18,1119878,Ice Road: Vengeance,en,11.8096,2025-06-27,6.2,648,2025.0,2020,Drama
12,893723,PAW Patrol: The Mighty Movie,en,11.7926,2023-09-21,6.943,570,2023.0,2020,Adventure
16,893723,PAW Patrol: The Mighty Movie,en,11.7926,2023-09-21,6.943,570,2023.0,2020,Animation
35,893723,PAW Patrol: The Mighty Movie,en,11.7926,2023-09-21,6.943,570,2023.0,2020,Comedy
10751,893723,PAW Patrol: The Mighty Movie,en,11.7926,2023-09-21,6.943,570,2023.0,2020,Family
878,893723,PAW Patrol: The Mighty Movie,en,11.7926,2023-09-21,6.943,570,2023.0,2020,Science Fiction
10752,882569,Guy Ritchie's The Covenant,en,11.7876,2023-04-19,7.721,3254,2023.0,2020,War
28,882569,Guy Ritchie's The Covenant,en,11.7876,2023-04-19,7.721,3254,2023.0,2020,Action
53,882569,Guy Ritchie's The Covenant,en,11.7876,2023-04-19,7.721,3254,2023.0,2020,Thriller
878,180,Minority Report,en,11.7747,2002-06-20,7.356,9759,2002.0,2000,Science Fiction
28,180,Minority Report,en,11.7747,2002-06-20,7.356,9759,2002.0,2000,Action
53,180,Minority Report,en,11.7747,2002-06-20,7.356,9759,2002.0,2000,Thriller
35,634,Bridget Jones's Diary,en,11.7644,2001-04-13,6.742,5555,2001.0,2000,Comedy
10749,634,Bridget Jones's Diary,en,11.7644,2001-04-13,6.742,5555,2001.0,2000,Romance
18,634,Bridget Jones's Diary,en,11.7644,2001-04-13,6.742,5555,2001.0,2000,Drama
28,297761,Suicide Squad,en,11.7561,2016-08-03,5.917,22239,2016.0,2010,Action
12,297761,Suicide Squad,en,11.7561,2016-08-03,5.917,22239,2016.0,2010,Adventure
14,297761,Suicide Squad,en,11.7561,2016-08-03,5.917,22239,2016.0,2010,Fantasy
28,1029575,The Family Plan,en,11.7485,2023-12-14,7.211,1937,2023.0,2020,Action
35,1029575,The Family Plan,en,11.7485,2023-12-14,7.211,1937,2023.0,2020,Comedy
12,1029575,The Family Plan,en,11.7485,2023-12-14,7.211,1937,2023.0,2020,Adventure
878,119450,Dawn of the Planet of the Apes,en,11.7403,2014-07-08,7.34,12334,2014.0,2010,Science Fiction
28,119450,Dawn of the Planet of the Apes,en,11.7403,2014-07-08,7.34,12334,2014.0,2010,Action
18,119450,Dawn of the Planet of the Apes,en,11.7403,2014-07-08,7.34,12334,2014.0,2010,Drama
53,119450,Dawn of the Planet of the Apes,en,11.7403,2014-07-08,7.34,12334,2014.0,2010,Thriller
35,10201,Yes Man,en,11.7392,2008-12-09,6.694,7473,2008.0,2000,Comedy
10749,10201,Yes Man,en,11.7392,2008-12-09,6.694,7473,2008.0,2000,Romance
18,1106739,Juror #2,en,11.7295,2024-10-30,6.891,2535,2024.0,2020,Drama
53,1106739,Juror #2,en,11.7295,2024-10-30,6.891,2535,2024.0,2020,Thriller
35,19913,(500) Days of Summer,en,11.2334,2009-07-17,7.3,11142,2009.0,2000,Comedy
18,19913,(500) Days of Summer,en,11.2334,2009-07-17,7.3,11142,2009.0,2000,Drama
10749,19913,(500) Days of Summer,en,11.2334,2009-07-17,7.3,11142,2009.0,2000,Romance
80,291805,Now You See Me 2,en,11.1016,2016-06-02,6.826,11687,2016.0,2010,Crime
53,291805,Now You See Me 2,en,11.1016,2016-06-02,6.826,11687,2016.0,2010,Thriller
10749,1231767,Exchange Wife 2,ko,12.0959,2023-02-03,6.0,1,2023.0,2020,Romance
18,1231767,Exchange Wife 2,ko,12.0959,2023-02-03,6.0,1,2023.0,2020,Drama
27,126889,Alien: Covenant,en,9.8589,2017-05-09,6.182,9532,2017.0,2010,Horror
878,126889,Alien: Covenant,en,9.8589,2017-05-09,6.182,9532,2017.0,2010,Science Fiction
12,365045,Heidi,de,9.7251,2015-12-10,7.2,442,2015.0,2010,Adventure
10751,365045,Heidi,de,9.7251,2015-12-10,7.2,442,2015.0,2010,Family
18,365045,Heidi,de,9.7251,2015-12-10,7.2,442,2015.0,2010,Drama
35,82976,The Novices,fr,58.9939,1970-04-01,4.769,13,1970.0,1970,Comedy
18,82976,The Novices,fr,58.9939,1970-04-01,4.769,13,1970.0,1970,Drama
28,675353,Sonic the Hedgehog 2,en,13.027,2022-03-30,7.428,5934,2022.0,2020,Action
12,675353,Sonic the Hedgehog 2,en,13.027,2022-03-30,7.428,5934,2022.0,2020,Adventure
10751,675353,Sonic the Hedgehog 2,en,13.027,2022-03-30,7.428,5934,2022.0,2020,Family
35,675353,Sonic the Hedgehog 2,en,13.027,2022-03-30,7.428,5934,2022.0,2020,Comedy
80,233604,Women Hell Song,ja,18.0948,1970-12-01,4.9,8,1970.0,1970,Crime
18,233604,Women Hell Song,ja,18.0948,1970-12-01,4.9,8,1970.0,1970,Drama
10751,420809,Maleficent: Mistress of Evil,en,11.166,2019-10-16,7.296,6546,2019.0,2010,Family
14,420809,Maleficent: Mistress of Evil,en,11.166,2019-10-16,7.296,6546,2019.0,2010,Fantasy
12,420809,Maleficent: Mistress of Evil,en,11.166,2019-10-16,7.296,6546,2019.0,2010,Adventure
878,1954,The Butterfly Effect,en,10.9536,2004-01-17,7.58,8349,2004.0,2000,Science Fiction
53,1954,The Butterfly Effect,en,10.9536,2004-01-17,7.58,8349,2004.0,2000,Thriller
35,1290436,Summer Beats,fr,10.5396,2026-01-07,7.2,39,2026.0,2020,Comedy
10402,424694,Bohemian Rhapsody,en,10.8797,2018-10-24,7.955,17885,2018.0,2010,Music
18,424694,Bohemian Rhapsody,en,10.8797,2018-10-24,7.955,17885,2018.0,2010,Drama
99,1531028,Todo Kayod,tl,10.4231,2025-09-16,7.0,3,2025.0,2020,Documentary
35,239124,Investigación policial,es,11.5122,2013-11-14,5.9,7,2013.0,2010,Comedy
28,239124,Investigación policial,es,11.5122,2013-11-14,5.9,7,2013.0,2010,Action
18,142,Brokeback Mountain,en,11.7133,2005-10-22,7.785,7633,2005.0,2000,Drama
10749,142,Brokeback Mountain,en,11.7133,2005-10-22,7.785,7633,2005.0,2000,Romance
35,1433367,One Night Only,en,11.6769,2026-07-28,6.25,4,2026.0,2020,Comedy
10749,1433367,One Night Only,en,11.6769,2026-07-28,6.25,4,2026.0,2020,Romance
878,1433367,One Night Only,en,11.6769,2026-07-28,6.25,4,2026.0,2020,Science Fiction
878,1927,Hulk,en,10.2386,2003-06-19,5.587,6341,2003.0,2000,Science Fiction
12,1927,Hulk,en,10.2386,2003-06-19,5.587,6341,2003.0,2000,Adventure
28,1927,Hulk,en,10.2386,2003-06-19,5.587,6341,2003.0,2000,Action
18,84892,The Perks of Being a Wallflower,en,11.3301,2012-09-20,7.805,11323,2012.0,2010,Drama
12,254,King Kong,en,13.3977,2005-12-12,6.895,8587,2005.0,2000,Adventure
18,254,King Kong,en,13.3977,2005-12-12,6.895,8587,2005.0,2000,Drama
28,254,King Kong,en,13.3977,2005-12-12,6.895,8587,2005.0,2000,Action
28,2502,The Bourne Supremacy,en,10.3483,2004-07-23,7.334,8256,2004.0,2000,Action
18,2502,The Bourne Supremacy,en,10.3483,2004-07-23,7.334,8256,2004.0,2000,Drama
53,2502,The Bourne Supremacy,en,10.3483,2004-07-23,7.334,8256,2004.0,2000,Thriller
10751,940551,Migration,en,11.6204,2023-12-06,7.357,2279,2023.0,2020,Family
35,940551,Migration,en,11.6204,2023-12-06,7.357,2279,2023.0,2020,Comedy
12,940551,Migration,en,11.6204,2023-12-06,7.357,2279,2023.0,2020,Adventure
16,940551,Migration,en,11.6204,2023-12-06,7.357,2279,2023.0,2020,Animation
12,46498,Candy,en,9.2648,1968-12-17,5.1,83,1968.0,1960,Adventure
35,46498,Candy,en,9.2648,1968-12-17,5.1,83,1968.0,1960,Comedy
14,46498,Candy,en,9.2648,1968-12-17,5.1,83,1968.0,1960,Fantasy
28,1448560,Wildcat,en,10.6747,2025-11-19,6.122,197,2025.0,2020,Action
53,1448560,Wildcat,en,10.6747,2025-11-19,6.122,197,2025.0,2020,Thriller
35,1149504,Honey Don't!,en,11.1434,2025-08-21,5.521,446,2025.0,2020,Comedy
80,1149504,Honey Don't!,en,11.1434,2025-08-21,5.521,446,2025.0,2020,Crime
53,1149504,Honey Don't!,en,11.1434,2025-08-21,5.521,446,2025.0,2020,Thriller
16,153518,The Angry Birds Movie,en,11.0375,2016-05-11,6.285,4071,2016.0,2010,Animation
12,153518,The Angry Birds Movie,en,11.0375,2016-05-11,6.285,4071,2016.0,2010,Adventure
35,153518,The Angry Birds Movie,en,11.0375,2016-05-11,6.285,4071,2016.0,2010,Comedy
10751,153518,The Angry Birds Movie,en,11.0375,2016-05-11,6.285,4071,2016.0,2010,Family
16,15512,Monsters vs Aliens,en,11.0403,2009-03-19,6.262,5038,2009.0,2000,Animation
10751,15512,Monsters vs Aliens,en,11.0403,2009-03-19,6.262,5038,2009.0,2000,Family
12,15512,Monsters vs Aliens,en,11.0403,2009-03-19,6.262,5038,2009.0,2000,Adventure
878,15512,Monsters vs Aliens,en,11.0403,2009-03-19,6.262,5038,2009.0,2000,Science Fiction
28,38575,The Karate Kid,en,12.4282,2010-06-10,6.568,6631,2010.0,2010,Action
12,38575,The Karate Kid,en,12.4282,2010-06-10,6.568,6631,2010.0,2010,Adventure
18,38575,The Karate Kid,en,12.4282,2010-06-10,6.568,6631,2010.0,2010,Drama
10751,38575,The Karate Kid,en,12.4282,2010-06-10,6.568,6631,2010.0,2010,Family
18,269495,No Thank You,fi,9.8802,2014-01-10,4.5,15,2014.0,2010,Drama
35,269495,No Thank You,fi,9.8802,2014-01-10,4.5,15,2014.0,2010,Comedy
18,616,The Last Samurai,en,10.9783,2003-12-05,7.611,7645,2003.0,2000,Drama
28,616,The Last Samurai,en,10.9783,2003-12-05,7.611,7645,2003.0,2000,Action
10752,616,The Last Samurai,en,10.9783,2003-12-05,7.611,7645,2003.0,2000,War
27,1290417,Thrash,en,11.3416,2026-04-10,6.055,713,2026.0,2020,Horror
53,1290417,Thrash,en,11.3416,2026-04-10,6.055,713,2026.0,2020,Thriller
35,8835,Legally Blonde,en,11.9984,2001-07-13,6.82,4624,2001.0,2000,Comedy
35,50646,"Crazy, Stupid, Love.",en,12.4162,2011-07-29,7.276,9377,2011.0,2010,Comedy
18,50646,"Crazy, Stupid, Love.",en,12.4162,2011-07-29,7.276,9377,2011.0,2010,Drama
10749,50646,"Crazy, Stupid, Love.",en,12.4162,2011-07-29,7.276,9377,2011.0,2010,Romance
16,1139829,Orion and the Dark,en,7.4725,2024-02-01,6.522,663,2024.0,2020,Animation
10751,1139829,Orion and the Dark,en,7.4725,2024-02-01,6.522,663,2024.0,2020,Family
35,1139829,Orion and the Dark,en,7.4725,2024-02-01,6.522,663,2024.0,2020,Comedy
14,1139829,Orion and the Dark,en,7.4725,2024-02-01,6.522,663,2024.0,2020,Fantasy
12,1139829,Orion and the Dark,en,7.4725,2024-02-01,6.522,663,2024.0,2020,Adventure
18,665760,Mare,hr,10.2238,2020-02-23,5.176,17,2020.0,2020,Drama
10749,665760,Mare,hr,10.2238,2020-02-23,5.176,17,2020.0,2020,Romance
878,206487,Predestination,en,10.1082,2014-08-28,7.416,7182,2014.0,2010,Science Fiction
53,206487,Predestination,en,10.1082,2014-08-28,7.416,7182,2014.0,2010,Thriller
16,378236,The Emoji Movie,en,11.4866,2017-07-23,5.376,3353,2017.0,2010,Animation
10751,378236,The Emoji Movie,en,11.4866,2017-07-23,5.376,3353,2017.0,2010,Family
35,378236,The Emoji Movie,en,11.4866,2017-07-23,5.376,3353,2017.0,2010,Comedy
18,571357,L'éducatrice,fr,10.7049,1996-04-03,10.0,1,1996.0,1990,Drama
10770,571357,L'éducatrice,fr,10.7049,1996-04-03,10.0,1,1996.0,1990,TV Movie
9648,153104,Wicked Minds,en,11.0301,2003-03-01,6.34,53,2003.0,2000,Mystery
18,153104,Wicked Minds,en,11.0301,2003-03-01,6.34,53,2003.0,2000,Drama
10749,153104,Wicked Minds,en,11.0301,2003-03-01,6.34,53,2003.0,2000,Romance
53,153104,Wicked Minds,en,11.0301,2003-03-01,6.34,53,2003.0,2000,Thriller
10770,153104,Wicked Minds,en,11.0301,2003-03-01,6.34,53,2003.0,2000,TV Movie
35,290250,The Nice Guys,en,10.5416,2016-05-15,7.132,8767,2016.0,2010,Comedy
80,290250,The Nice Guys,en,10.5416,2016-05-15,7.132,8767,2016.0,2010,Crime
28,290250,The Nice Guys,en,10.5416,2016-05-15,7.132,8767,2016.0,2010,Action
10749,1515615,Kissing Is the Easy Part,en,11.4892,2026-02-13,7.3,55,2026.0,2020,Romance
35,1515615,Kissing Is the Easy Part,en,11.4892,2026-02-13,7.3,55,2026.0,2020,Comedy
12,587,Big Fish,en,11.0385,2003-12-10,7.754,7843,2003.0,2000,Adventure
14,587,Big Fish,en,11.0385,2003-12-10,7.754,7843,2003.0,2000,Fantasy
18,587,Big Fish,en,11.0385,2003-12-10,7.754,7843,2003.0,2000,Drama
28,10196,The Last Airbender,en,12.0402,2010-06-30,4.647,4305,2010.0,2010,Action
12,10196,The Last Airbender,en,12.0402,2010-06-30,4.647,4305,2010.0,2010,Adventure
14,10196,The Last Airbender,en,12.0402,2010-06-30,4.647,4305,2010.0,2010,Fantasy
35,9655,She's the Man,en,11.1543,2006-03-17,6.8,3331,2006.0,2000,Comedy
10749,9655,She's the Man,en,11.1543,2006-03-17,6.8,3331,2006.0,2000,Romance
12,2493,The Princess Bride,en,11.3549,1987-09-25,7.705,5185,1987.0,1980,Adventure
14,2493,The Princess Bride,en,11.3549,1987-09-25,7.705,5185,1987.0,1980,Fantasy
10749,2493,The Princess Bride,en,11.3549,1987-09-25,7.705,5185,1987.0,1980,Romance
10751,2493,The Princess Bride,en,11.3549,1987-09-25,7.705,5185,1987.0,1980,Family
35,2493,The Princess Bride,en,11.3549,1987-09-25,7.705,5185,1987.0,1980,Comedy
28,746036,The Fall Guy,en,11.3341,2024-04-24,6.957,3895,2024.0,2020,Action
35,746036,The Fall Guy,en,11.3341,2024-04-24,6.957,3895,2024.0,2020,Comedy
10749,746036,The Fall Guy,en,11.3341,2024-04-24,6.957,3895,2024.0,2020,Romance
35,273477,Scouts Guide to the Zombie Apocalypse,en,11.3274,2015-10-23,6.584,2155,2015.0,2010,Comedy
27,273477,Scouts Guide to the Zombie Apocalypse,en,11.3274,2015-10-23,6.584,2155,2015.0,2010,Horror
18,5879,In the Realm of the Senses,ja,11.3191,1976-09-15,6.6,741,1976.0,1970,Drama
10749,5879,In the Realm of the Senses,ja,11.3191,1976-09-15,6.6,741,1976.0,1970,Romance
28,1363123,The Family Plan 2,en,11.3183,2025-11-11,6.541,616,2025.0,2020,Action
35,1363123,The Family Plan 2,en,11.3183,2025-11-11,6.541,616,2025.0,2020,Comedy
16,454640,The Angry Birds Movie 2,en,11.3127,2019-08-02,7.049,1922,2019.0,2010,Animation
12,454640,The Angry Birds Movie 2,en,11.3127,2019-08-02,7.049,1922,2019.0,2010,Adventure
35,454640,The Angry Birds Movie 2,en,11.3127,2019-08-02,7.049,1922,2019.0,2010,Comedy
10751,454640,The Angry Birds Movie 2,en,11.3127,2019-08-02,7.049,1922,2019.0,2010,Family
28,454640,The Angry Birds Movie 2,en,11.3127,2019-08-02,7.049,1922,2019.0,2010,Action
28,1195506,Novocaine,en,11.3103,2025-03-03,6.782,1672,2025.0,2020,Action
35,1195506,Novocaine,en,11.3103,2025-03-03,6.782,1672,2025.0,2020,Comedy
53,1195506,Novocaine,en,11.3103,2025-03-03,6.782,1672,2025.0,2020,Thriller
80,4638,Hot Fuzz,en,11.2994,2007-02-14,7.567,8450,2007.0,2000,Crime
28,4638,Hot Fuzz,en,11.2994,2007-02-14,7.567,8450,2007.0,2000,Action
35,4638,Hot Fuzz,en,11.2994,2007-02-14,7.567,8450,2007.0,2000,Comedy
12,87827,Life of Pi,en,11.2943,2012-11-20,7.412,13871,2012.0,2010,Adventure
18,87827,Life of Pi,en,11.2943,2012-11-20,7.412,13871,2012.0,2010,Drama
10752,929590,Civil War,en,11.2908,2024-04-10,6.856,4425,2024.0,2020,War
28,929590,Civil War,en,11.2908,2024-04-10,6.856,4425,2024.0,2020,Action
18,929590,Civil War,en,11.2908,2024-04-10,6.856,4425,2024.0,2020,Drama
18,14,American Beauty,en,11.2693,1999-09-15,7.998,13177,1999.0,1990,Drama
27,968051,The Nun II,en,11.2662,2023-09-06,6.634,2526,2023.0,2020,Horror
37,966,The Magnificent Seven,en,11.2621,1960-10-12,7.5,2019,1960.0,1960,Western
28,966,The Magnificent Seven,en,11.2621,1960-10-12,7.5,2019,1960.0,1960,Action
12,966,The Magnificent Seven,en,11.2621,1960-10-12,7.5,2019,1960.0,1960,Adventure
18,966,The Magnificent Seven,en,11.2621,1960-10-12,7.5,2019,1960.0,1960,Drama
27,4233,Scream 2,en,11.2559,1997-12-12,6.518,4813,1997.0,1990,Horror
9648,4233,Scream 2,en,11.2559,1997-12-12,6.518,4813,1997.0,1990,Mystery
18,88,Dirty Dancing,en,11.2458,1987-08-21,7.3,6576,1987.0,1980,Drama
10402,88,Dirty Dancing,en,11.2458,1987-08-21,7.3,6576,1987.0,1980,Music
10749,88,Dirty Dancing,en,11.2458,1987-08-21,7.3,6576,1987.0,1980,Romance
18,937287,Challengers,en,11.2292,2024-04-18,6.9,2747,2024.0,2020,Drama
10749,937287,Challengers,en,11.2292,2024-04-18,6.9,2747,2024.0,2020,Romance
80,1242419,Roofman,en,11.2289,2025-10-06,7.07,904,2025.0,2020,Crime
35,1242419,Roofman,en,11.2289,2025-10-06,7.07,904,2025.0,2020,Comedy
18,1242419,Roofman,en,11.2289,2025-10-06,7.07,904,2025.0,2020,Drama
12,10527,Madagascar: Escape 2 Africa,en,11.2239,2008-10-30,6.528,7502,2008.0,2000,Adventure
16,10527,Madagascar: Escape 2 Africa,en,11.2239,2008-10-30,6.528,7502,2008.0,2000,Animation
35,10527,Madagascar: Escape 2 Africa,en,11.2239,2008-10-30,6.528,7502,2008.0,2000,Comedy
10751,10527,Madagascar: Escape 2 Africa,en,11.2239,2008-10-30,6.528,7502,2008.0,2000,Family
28,9509,Man on Fire,en,11.2173,2004-04-23,7.469,5776,2004.0,2000,Action
18,9509,Man on Fire,en,11.2173,2004-04-23,7.469,5776,2004.0,2000,Drama
53,9509,Man on Fire,en,11.2173,2004-04-23,7.469,5776,2004.0,2000,Thriller
18,843,In the Mood for Love,cn,11.2116,2000-09-29,8.085,3309,2000.0,2000,Drama
10749,843,In the Mood for Love,cn,11.2116,2000-09-29,8.085,3309,2000.0,2000,Romance
35,740985,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,en,11.2064,2020-10-23,6.43,2899,2020.0,2020,Comedy
16,400155,Hotel Transylvania 3: Summer Vacation,en,11.2022,2018-06-28,6.8,4746,2018.0,2010,Animation
35,400155,Hotel Transylvania 3: Summer Vacation,en,11.2022,2018-06-28,6.8,4746,2018.0,2010,Comedy
10751,400155,Hotel Transylvania 3: Summer Vacation,en,11.2022,2018-06-28,6.8,4746,2018.0,2010,Family
14,400155,Hotel Transylvania 3: Summer Vacation,en,11.2022,2018-06-28,6.8,4746,2018.0,2010,Fantasy
12,333484,The Magnificent Seven,en,11.1942,2016-09-14,6.496,6485,2016.0,2010,Adventure
28,333484,The Magnificent Seven,en,11.1942,2016-09-14,6.496,6485,2016.0,2010,Action
37,333484,The Magnificent Seven,en,11.1942,2016-09-14,6.496,6485,2016.0,2010,Western
14,310,Bruce Almighty,en,11.1895,2003-05-23,6.729,11589,2003.0,2000,Fantasy
35,310,Bruce Almighty,en,11.1895,2003-05-23,6.729,11589,2003.0,2000,Comedy
16,16859,Kiki's Delivery Service,ja,11.1752,1989-07-29,7.84,4646,1989.0,1980,Animation
10751,16859,Kiki's Delivery Service,ja,11.1752,1989-07-29,7.84,4646,1989.0,1980,Family
14,16859,Kiki's Delivery Service,ja,11.1752,1989-07-29,7.84,4646,1989.0,1980,Fantasy
12,10601,Peter Pan,en,11.1714,2003-12-18,7.13,2789,2003.0,2000,Adventure
14,10601,Peter Pan,en,11.1714,2003-12-18,7.13,2789,2003.0,2000,Fantasy
10751,10601,Peter Pan,en,11.1714,2003-12-18,7.13,2789,2003.0,2000,Family
28,11330,Pusher 3,da,11.1543,2005-08-22,7.161,432,2005.0,2000,Action
53,11330,Pusher 3,da,11.1543,2005-08-22,7.161,432,2005.0,2000,Thriller
80,11330,Pusher 3,da,11.1543,2005-08-22,7.161,432,2005.0,2000,Crime
35,5825,National Lampoon's Christmas Vacation,en,11.1504,1989-11-30,7.229,2734,1989.0,1980,Comedy
27,1197137,Black Phone 2,en,11.1458,2025-10-15,6.7,1249,2025.0,2020,Horror
53,1197137,Black Phone 2,en,11.1458,2025-10-15,6.7,1249,2025.0,2020,Thriller
28,124905,Godzilla,en,11.0959,2014-05-14,6.362,9888,2014.0,2010,Action
18,124905,Godzilla,en,11.0959,2014-05-14,6.362,9888,2014.0,2010,Drama
878,124905,Godzilla,en,11.0959,2014-05-14,6.362,9888,2014.0,2010,Science Fiction
18,316029,The Greatest Showman,en,11.0859,2017-12-20,7.9,10132,2017.0,2010,Drama
18,52462,The Pet,en,11.0698,2006-05-17,4.5,31,2006.0,2000,Drama
53,52462,The Pet,en,11.0698,2006-05-17,4.5,31,2006.0,2000,Thriller
16,12092,Alice in Wonderland,en,11.0589,1951-08-09,7.188,6321,1951.0,1950,Animation
10751,12092,Alice in Wonderland,en,11.0589,1951-08-09,7.188,6321,1951.0,1950,Family
14,12092,Alice in Wonderland,en,11.0589,1951-08-09,7.188,6321,1951.0,1950,Fantasy
12,12092,Alice in Wonderland,en,11.0589,1951-08-09,7.188,6321,1951.0,1950,Adventure
28,894205,Werewolf by Night,en,11.048,2022-09-25,6.966,1564,2022.0,2020,Action
14,894205,Werewolf by Night,en,11.048,2022-09-25,6.966,1564,2022.0,2020,Fantasy
27,894205,Werewolf by Night,en,11.048,2022-09-25,6.966,1564,2022.0,2020,Horror
12,9340,The Goonies,en,11.027,1985-06-07,7.515,6298,1985.0,1980,Adventure
35,9340,The Goonies,en,11.027,1985-06-07,7.515,6298,1985.0,1980,Comedy
10751,9340,The Goonies,en,11.027,1985-06-07,7.515,6298,1985.0,1980,Family
53,262835,Improper Conduct,en,11.0191,1994-06-09,4.292,12,1994.0,1990,Thriller
80,75780,Jack Reacher,en,11.011,2012-12-20,6.672,7730,2012.0,2010,Crime
18,75780,Jack Reacher,en,11.011,2012-12-20,6.672,7730,2012.0,2010,Drama
53,75780,Jack Reacher,en,11.011,2012-12-20,6.672,7730,2012.0,2010,Thriller
28,75780,Jack Reacher,en,11.011,2012-12-20,6.672,7730,2012.0,2010,Action
27,1173559,Insidious Inferno,en,11.0005,2024-11-29,5.385,26,2024.0,2020,Horror
28,10528,Sherlock Holmes,en,10.9963,2009-12-23,7.222,14889,2009.0,2000,Action
12,10528,Sherlock Holmes,en,10.9963,2009-12-23,7.222,14889,2009.0,2000,Adventure
9648,10528,Sherlock Holmes,en,10.9963,2009-12-23,7.222,14889,2009.0,2000,Mystery
28,7551,Déjà Vu,en,10.2391,2006-11-22,6.891,5361,2006.0,2000,Action
53,7551,Déjà Vu,en,10.2391,2006-11-22,6.891,5361,2006.0,2000,Thriller
878,7551,Déjà Vu,en,10.2391,2006-11-22,6.891,5361,2006.0,2000,Science Fiction
10749,68507,Jan Dara,th,10.671,2001-09-28,5.917,54,2001.0,2000,Romance
18,68507,Jan Dara,th,10.671,2001-09-28,5.917,54,2001.0,2000,Drama
14,251,Ghost,en,11.394,1990-07-13,7.239,6104,1990.0,1990,Fantasy
10749,251,Ghost,en,11.394,1990-07-13,7.239,6104,1990.0,1990,Romance
53,251,Ghost,en,11.394,1990-07-13,7.239,6104,1990.0,1990,Thriller
27,633604,Yummy,nl,8.9459,2019-12-13,6.321,363,2019.0,2010,Horror
35,633604,Yummy,nl,8.9459,2019-12-13,6.321,363,2019.0,2010,Comedy
28,339403,Baby Driver,en,11.5503,2017-06-28,7.443,16983,2017.0,2010,Action
80,339403,Baby Driver,en,11.5503,2017-06-28,7.443,16983,2017.0,2010,Crime
53,1018,Mulholland Drive,en,10.7011,2001-06-06,7.798,7139,2001.0,2000,Thriller
18,1018,Mulholland Drive,en,10.7011,2001-06-06,7.798,7139,2001.0,2000,Drama
9648,1018,Mulholland Drive,en,10.7011,2001-06-06,7.798,7139,2001.0,2000,Mystery
18,804095,The Fabelmans,en,10.6943,2022-11-11,7.563,2818,2022.0,2020,Drama
16,137106,The Lego Movie,en,10.2645,2014-02-06,7.4,8577,2014.0,2010,Animation
10751,137106,The Lego Movie,en,10.2645,2014-02-06,7.4,8577,2014.0,2010,Family
12,137106,The Lego Movie,en,10.2645,2014-02-06,7.4,8577,2014.0,2010,Adventure
35,137106,The Lego Movie,en,10.2645,2014-02-06,7.4,8577,2014.0,2010,Comedy
14,137106,The Lego Movie,en,10.2645,2014-02-06,7.4,8577,2014.0,2010,Fantasy
